width,height,position.x,position.y,Cluster
0.024096385542168676,0.0520694259012016,0.035278154681139755,0.04356435643564356,0
0.01740294511378849,0.03471295060080107,0.8995929443690637,0.0033003300330033004,0
0.01740294511378849,0.03471295060080107,0.8995929443690637,0.0033003300330033004,0
0.01740294511378849,0.03471295060080107,0.8995929443690637,0.0033003300330033004,0
0.05622489959839357,0.02403204272363151,0.937584803256445,0.005940594059405941,0
0.05622489959839357,0.02403204272363151,0.937584803256445,0.005940594059405941,0
0.05087014725568942,0.01869158878504673,0.9402985074626865,0.007260726072607261,0
0.0,0.008010680907877168,0.9999999999999999,0.009900990099009901,0
0.030789825970548856,0.02403204272363151,0.21709633649932156,0.005940594059405941,0
0.030789825970548856,0.02403204272363151,0.21709633649932156,0.005940594059405941,0
0.030789825970548856,0.02403204272363151,0.21709633649932156,0.005940594059405941,0
0.0107095046854083,0.014686248331108142,0.018995929443690635,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.03799185888738127,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.05698778833107191,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.07598371777476254,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.07598371777476254,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.09497964721845319,0.008580858085808581,0
0.0107095046854083,0.014686248331108142,0.09497964721845319,0.008580858085808581,0
0.07362784471218206,0.02403204272363151,0.12483039348710989,0.005940594059405941,0
0.0749665327978581,0.06008010680907877,0.4423337856173677,0.006600660066006601,0
0.12048192771084337,0.04005340453938584,0.4450474898236092,0.04686468646864687,0
0.06024096385542168,0.06275033377837115,0.9199457259158751,0.039603960396039604,0
0.04685408299866131,0.028037383177570093,0.9294436906377204,0.04554455445544554,0
0.004016064257028112,0.012016021361815754,0.9240162822252374,0.042244224422442245,0
0.04551539491298527,0.01869158878504673,0.9294436906377204,0.055445544554455446,0
0.0,0.0026702269692923893,0.937584803256445,0.06666666666666667,0
0.0,0.0026702269692923893,0.9701492537313432,0.06666666666666667,0
1.0,0.29506008010680906,0.0,0.7075907590759076,0
0.9357429718875501,0.0,0.032564450474898234,0.8534653465346534,0
0.01606425702811245,0.03337783711615487,0.9592944369063772,0.7722772277227723,0
0.4109772423025435,0.11481975967957275,0.4816824966078697,0.7683168316831683,0
0.4109772423025435,0.23097463284379172,0.032564450474898234,0.7234323432343235,0
0.4109772423025435,0.23097463284379172,0.032564450474898234,0.7234323432343235,0
0.3360107095046854,0.04005340453938584,0.4816824966078697,0.7346534653465346,0
1.0,0.0520694259012016,0.0,0.8541254125412542,0
0.9357429718875501,0.0,0.032564450474898234,1.0,0
